,logFC,logCPM,LR,PValue,FDR
PRDX1,-0.175165428539958,10.0745228967788,5.22773788190223,0.0222294250371916,0.646509001631662
TMEM143,0.584760682912724,1.72172976634488,5.22543407808466,0.0222588901304858,0.646509001631662
YDJC,0.286331074770701,4.12030287535136,5.22499814566555,0.022264470151621,0.646509001631662
PPP2R3C,0.218556787408973,5.58463351474658,5.22063645774159,0.0223203804743381,0.646509001631662
SLC46A1,-1.13710390052079,2.28187146934924,5.21629607284614,0.0223761621357066,0.646509001631662
FHL3,0.404593793998437,3.3416983515949,5.21561751669334,0.0223848958351477,0.646509001631662
CTSH,-0.255005195018718,8.67706996641717,5.20944894286395,0.0224644537628983,0.646509001631662
PRDX4,-0.213126261448016,6.0798087378795,5.20579756639301,0.0225116846353717,0.646509001631662
MOB2,-0.237219073404441,4.37720551700349,5.20402253641427,0.0225346819595937,0.646509001631662
TNFSF10,-0.458895850081073,5.96231627288973,5.19963049191599,0.0225916900797559,0.646509001631662
TCN2,-0.616380962554911,5.00492205638137,5.19906752825787,0.0225990080670376,0.646509001631662
SLC39A13,-0.359377708936186,3.13999925828692,5.19331863104213,0.0226738789927274,0.646509001631662
NBEAL2,-0.395931309819784,2.87404419142248,5.19064693341871,0.0227087613688227,0.646509001631662
ANKRD37,-0.514620379118647,1.84190601984954,5.18820010619823,0.0227407565705189,0.646509001631662
CLEC2B,-0.201152040561971,6.91669174803982,5.186993330633,0.0227565538086805,0.646509001631662
FLT3LG,-0.541438073178076,1.62215431595627,5.17558491683818,0.0229064583056405,0.649094832655719
AKIRIN2,0.200258827955101,6.95719558589784,5.15944211455857,0.0231203227795596,0.653475174356628
TAF4,-0.36386045977137,3.14201272822176,5.14523764904948,0.0233102195989611,0.656475499296963
TLE3,0.250986132781306,5.3477711424571,5.13840102648981,0.0234021928838688,0.656475499296963
ATP10A,0.390468223074012,6.26383772413898,5.13818233281171,0.0234051411796885,0.656475499296963
CABP4,-0.490384548020579,2.04531308483138,5.11864742767313,0.0236700590478164,0.661154695531003
AP2A2,-0.264729013629855,5.38435079970527,5.11704508286557,0.023691926402499,0.661154695531003
PRKAR2B,-0.485157042435301,4.41841158114689,5.1117489462789,0.0237643524881757,0.661501155245356
ANKRD12,0.164778961155076,7.12625959751856,5.10727597343073,0.0238257004586032,0.661538277468974
