,logFC,AveExpr,t,P.Value,adj.P.Val
CD49d,0.0511616115520357,0.515379718674504,0,0.972165443791289,0.999999999775678
CD33,0.0426599049042268,0.772586404402423,0,0.972998898768846,0.999999999775678
CD32,0.026860680982582,0.635112370860289,0,0.98058356300872,0.999999999775678
CD158e1 (KIR3DL1; NKB1),0.0513674906703372,1.29572185970927,0,0.985279251227466,0.999999999775678
CD62P (P-Selectin),0.0427458582346468,1.00835833002895,0,0.988527123493393,0.999999999775678
CD200 (OX2),0.0638622594103856,1.50171405996283,0,0.992124815948102,0.999999999775678
CLEC1B (CLEC2),0.0347541168941731,0.532649228054548,0,0.994590928928356,0.999999999775678
CD274 (B7-H1; PD-L1),0.043233621439456,0.866928390606601,0,0.994746275366247,0.999999999775678
CD226 (DNAM-1),0.0359950696011383,1.21508142843796,0,0.996528803765794,0.999999999775678
HLA-A;B;C,0.0245918791059953,0.393866461771909,0,0.996567479186779,0.999999999775678
CD155 (PVR),0.0344374741257493,0.57458162521393,0,0.99663114354341,0.999999999775678
CD26,0.0424961246256182,1.93546148821706,0,0.996743488737323,0.999999999775678
CD44,0.018452081611623,0.573967137184777,0,0.996744778432337,0.999999999775678
CD4,0.0184438266759704,0.652312193991929,0,0.997611684576413,0.999999999775678
CD18,0.0151452958417033,0.519927374221068,0,0.998462884409065,0.999999999775678
CD7,0.0224866391249434,0.51960153645512,0,0.998851939307323,0.999999999775678
CD268 (BAFF-R),0.0203743616296484,0.914448202378959,0,0.999000541926728,0.999999999775678
TCR Vδ2,0.0182415567533412,0.585130826281763,0,0.999228528220541,0.999999999775678
CD2,0.0257889447485961,0.348509118608506,0,0.999307193858351,0.999999999775678
CD122 (IL-2Rβ),0.0308466861315736,0.737852589583556,0,0.999382451552863,0.999999999775678
CD3,0.0100854986412947,0.778477006873058,0,0.999509799243428,0.999999999775678
CD272 (BTLA),0.0281133260344536,1.63649422791094,0,0.999669216149109,0.999999999775678
CD131,0.0216885026887232,1.45208030358869,0,0.999713488716674,0.999999999775678
CD25,0.00738459978202353,0.729570843962221,0,0.99971827456267,0.999999999775678
KLRG1 (MAFA),0.016685563838364,0.528686788102545,0,0.999741524474751,0.999999999775678
CD194 (CCR4),0.00568316325393032,0.922421355738711,0,0.999824811455006,0.999999999775678
CD154,0.0370868558571551,1.81300462682245,0,0.999831886146718,0.999999999775678
CD56 (NCAM),0.00907720170313796,1.10295520944695,0,0.999883131875979,0.999999999775678
CD279 (PD-1),0.0323305738103408,2.12116430712785,0,0.999928795831547,0.999999999775678
CD134 (OX40),0.0378089509323567,1.54026287275704,0,0.999938202896686,0.999999999775678
CD93,0.00951657847768709,0.747912441060473,0,0.999959931991132,0.999999999775678
TCR Vα7.2,0.00530423945353569,1.37140582010695,0,0.999977849666338,0.999999999775678
CD109,0.0210274629509846,2.13099293529962,0,0.999977856622197,0.999999999775678
CD37,0.0145933119966018,1.69766563613616,0,0.999985842767947,0.999999999775678
CD319 (CRACC),0.00957817768375272,1.47731437222777,0,0.999989768456954,0.999999999775678
CD115 (CSF-1R),0.013213406687313,1.82112612455166,0,0.999995047325594,0.999999999775678
CD141 (Thrombomodulin),0.00546512213034444,0.265052821046884,0,0.999995937683601,0.999999999775678
TIGIT (VSTM3),0.00970367282592663,1.07965234718469,0,0.999996086978862,0.999999999775678
CD79b (Igβ),0.0103685345370815,1.11040007192754,0,0.99999727517512,0.999999999775678
CD23,0.0306931844917993,1.03445682405309,0,0.999998005978209,0.999999999775678
CX3CR1,0.025083802876122,1.23096809835028,0,0.999998427221684,0.999999999775678
CD163,0.00684285645602871,0.73611183999198,0,0.999998808835375,0.999999999775678
IgE,0.00682214611892834,1.80959050771807,0,0.99999956628543,0.999999999775678
CD150 (SLAM),0.018058560571535,2.06554379152141,0,0.99999975373955,0.999999999775678
NKp80,0.00743353466176049,1.9919010986227,0,0.999999784412247,0.999999999775678
CD183 (CXCR3),0.00292151942332395,1.10079957070775,0,0.999999888775069,0.999999999775678
CD270 (HVEM; TR2),0.00151946259488278,1.66534369579934,0,0.99999999123632,0.999999999775678
CD74,0.0170115062121512,0.725428953183522,0,0.999999999775678,0.999999999775678
