,logFC,AveExpr,t,P.Value,adj.P.Val
CD192 (CCR2),0.040937451355022,1.44282734452608,0,0.949858593184714,0.999689784178084
HLA-DR,0.0201978393005567,-0.00266868830092043,0,0.951522632698793,0.999689784178084
CD352 (NTB-A),0.0216304277159235,1.0928878259069,0,0.955115946996407,0.999689784178084
CD328 (Siglec-7),0.0146074183319551,0.630123841750998,0,0.956034707813447,0.999689784178084
CD223 (LAG-3),0.0320421149474644,1.63313899402876,0,0.965384354881927,0.999689784178084
CD195 (CCR5),0.02854828152464,1.13626116380937,0,0.965915038943291,0.999689784178084
CD4,0.011729879463789,0.652312193991929,0,0.966591990423267,0.999689784178084
CD73 (Ecto-5'-nucleotidase),0.0149565016143027,1.0077184107336,0,0.966812767601259,0.999689784178084
CD37,0.0285112912051971,1.69766563613616,0,0.967389658321647,0.999689784178084
CD303 (BDCA-2),0.0330977513971005,1.79482522665276,0,0.968725671853814,0.999689784178084
CD152 (CTLA-4),0.0271463146299176,1.65899827521498,0,0.970900909026056,0.999689784178084
CD115 (CSF-1R),0.0288917034525105,1.82112612455166,0,0.971465358475698,0.999689784178084
NKp80,0.0321768755096904,1.9919010986227,0,0.973961442449182,0.999689784178084
Ig light chain κ,0.0231911011231595,0.114473659625293,0,0.975959577136747,0.999689784178084
CD137 (4-1BB),0.023666717643126,2.20915537966045,0,0.981266349934414,0.999689784178084
CD45RO,0.0180336587695422,0.874997340456184,0,0.982255901784291,0.999689784178084
FcεRIα,0.00959287476901706,0.909708053260909,0,0.985818628749308,0.999689784178084
CLEC1B (CLEC2),0.00646389081609393,0.532649228054548,0,0.98689736463192,0.999689784178084
CD86,0.0042293102964036,0.720759657943788,0,0.987559714995187,0.999689784178084
CD88 (C5aR),0.012521931939854,1.66378487580594,0,0.987703991880572,0.999689784178084
CD82,0.0201573468423697,0.69759698252044,0,0.989205950812793,0.999689784178084
TIGIT (VSTM3),0.0114142563704176,1.07965234718469,0,0.991151599340393,0.999689784178084
CD244 (2B4),0.00378188339763443,0.905056229785779,0,0.991452572738024,0.999689784178084
CD26,0.00795558414769455,1.93546148821706,0,0.992488502755315,0.999689784178084
CD101 (BB27),0.0058664008390263,0.301770302371088,0,0.992650442552604,0.999689784178084
CD127 (IL-7Rα),0.00383010865593574,1.22622546867355,0,0.993467900884596,0.999689784178084
CD279 (PD-1),0.0153480316025962,2.12116430712785,0,0.994032680343285,0.999689784178084
CD112 (Nectin-2),0.00685368077002541,0.871222672367256,0,0.995121815405261,0.999689784178084
CD7,0.00222139062599711,0.51960153645512,0,0.995633223631228,0.999689784178084
CD319 (CRACC),0.00401804065397005,1.47731437222777,0,0.996207183437232,0.999689784178084
CD146,0.00162515705358495,0.989089788735146,0,0.99686188539331,0.999689784178084
CD270 (HVEM; TR2),0.00867576112764881,1.66534369579934,0,0.997198441712887,0.999689784178084
CD200 (OX2),0.0208913482675976,1.50171405996283,0,0.997212264530126,0.999689784178084
CD8,3.66044329303711e-04,0.443980250120954,0,0.999317340035626,0.999689784178084
CD150 (SLAM),0.00212641251497101,2.06554379152141,0,0.999689784178084,0.999689784178084
