,logFC,AveExpr,t,P.Value,adj.P.Val
CD270 (HVEM; TR2),0.0401894179763883,1.66534369579934,0,0.97717165924799,0.999519908906426
CD28,0.0304250474768789,0.811188022765215,0,0.977923799000148,0.999519908906426
CD127 (IL-7Rα),0.0163840660671887,1.22622546867355,0,0.981244127509724,0.999519908906426
NKp80,0.0355851271429609,1.9919010986227,0,0.981367603481756,0.999519908906426
CD94,0.0147290043516024,1.04800416742025,0,0.981527933496474,0.999519908906426
CD41,0.0221613026582911,0.313136673617815,0,0.982815733727395,0.999519908906426
CLEC1B (CLEC2),0.0113752868052348,0.532649228054548,0,0.984806630737872,0.999519908906426
CD119 (IFN-γ R α chain),0.0250149323182908,1.03877598730687,0,0.986574826488382,0.999519908906426
CD101 (BB27),0.0166181301722201,0.301770302371088,0,0.986924834377914,0.999519908906426
CD335 (NKp46),0.0108467577448099,1.07298112506677,0,0.987344556969986,0.999519908906426
CX3CR1,0.036774721285411,1.23096809835028,0,0.990094775497543,0.999519908906426
CD116,0.0199769623805417,1.11578505189395,0,0.990838570501715,0.999519908906426
CD29,0.0073313990464269,0.428092551203392,0,0.991616028057213,0.999519908906426
CD151 (PETA-3),0.00727913200703074,0.326321862093529,0,0.993236422589882,0.999519908906426
CD163,0.011640609806655,0.73611183999198,0,0.996355769085944,0.999519908906426
CD74,0.0394008892989274,0.725428953183522,0,0.996511329002533,0.999519908906426
CD196 (CCR6),0.00565906108050161,0.692716255742316,0,0.996704448332184,0.999519908906426
CD23,0.0309409082460541,1.03445682405309,0,0.996753454879641,0.999519908906426
CD275 (B7-H2; B7-RP1; ICOSL),0.0164466809671982,1.23597042193114,0,0.997067075011536,0.999519908906426
CD58 (LFA-3),0.0102575260560788,0.853256405548256,0,0.997945646661238,0.999519908906426
CD115 (CSF-1R),0.00694936182617311,1.82112612455166,0,0.998122101053773,0.999519908906426
CD154,0.0106916549335228,1.81300462682245,0,0.998804784610282,0.999519908906426
CD279 (PD-1),0.00914429405536366,2.12116430712785,0,0.998894457239176,0.999519908906426
CD267 (TACI),0.00358584336923433,1.42072503705868,0,0.998981953280159,0.999519908906426
